Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,105,16,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(""An exception was thrown (press Ctrl+C to copy):\n\n"" + ex,                                  ""Error"",                                  MessageBoxButton.OK,                                  MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,105,16,F:System.Windows.MessageBoxImage.Error,,,,,"MessageBox.Show(""An exception was thrown (press Ctrl+C to copy):\n\n"" + ex,                                  ""Error"",                                  MessageBoxButton.OK,                                  MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,105,16,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(""An exception was thrown (press Ctrl+C to copy):\n\n"" + ex,                                  ""Error"",                                  MessageBoxButton.OK,                                  MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,105,16,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(""An exception was thrown (press Ctrl+C to copy):\n\n"" + ex,                                  ""Error"",                                  MessageBoxButton.OK,                                  MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,105,16,F:System.Windows.MessageBoxButton.OK,,,,,"MessageBox.Show(""An exception was thrown (press Ctrl+C to copy):\n\n"" + ex,                                  ""Error"",                                  MessageBoxButton.OK,                                  MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,105,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""An exception was thrown (press Ctrl+C to copy):\n\n"" + ex,                                  ""Error"",                                  MessageBoxButton.OK,                                  MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,105,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""An exception was thrown (press Ctrl+C to copy):\n\n"" + ex,                                  ""Error"",                                  MessageBoxButton.OK,                                  MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,105,16,"M:System.Windows.MessageBox.Show(System.String,System.String,System.Windows.MessageBoxButton,System.Windows.MessageBoxImage)",,,,,"MessageBox.Show(""An exception was thrown (press Ctrl+C to copy):\n\n"" + ex,                                  ""Error"",                                  MessageBoxButton.OK,                                  MessageBoxImage.Error);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,92,12,T:System.ComponentModel.Composition.Hosting.CompositionContainer,,,,,this._Container.SatisfyImportsOnce(instance);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,92,12,T:System.ComponentModel.Composition.AttributedModelServices,,,,,this._Container.SatisfyImportsOnce(instance);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,92,12,T:System.ComponentModel.Composition.Primitives.ComposablePart,,,,,this._Container.SatisfyImportsOnce(instance);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,92,12,"M:System.ComponentModel.Composition.AttributedModelServices.SatisfyImportsOnce(System.ComponentModel.Composition.ICompositionService,System.Object)",,,,,this._Container.SatisfyImportsOnce(instance);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,87,12,T:System.ComponentModel.Composition.AttributedModelServices,,,,,return this._Container.GetExportedValues<object>(AttributedModelServices.GetContractName(serviceType));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,87,12,M:System.ComponentModel.Composition.AttributedModelServices.GetContractName(System.Type),,,,,return this._Container.GetExportedValues<object>(AttributedModelServices.GetContractName(serviceType));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,87,12,T:System.ComponentModel.Composition.Hosting.CompositionContainer,,,,,return this._Container.GetExportedValues<object>(AttributedModelServices.GetContractName(serviceType));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,87,12,M:System.ComponentModel.Composition.Hosting.ExportProvider.GetExportedValues``1(System.String),,,,,return this._Container.GetExportedValues<object>(AttributedModelServices.GetContractName(serviceType));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,75,12,T:System.ComponentModel.Composition.Hosting.CompositionContainer,,,,,var exports = this._Container.GetExportedValues<object>(contract).ToArray();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,75,12,M:System.ComponentModel.Composition.Hosting.ExportProvider.GetExportedValues``1(System.String),,,,,var exports = this._Container.GetExportedValues<object>(contract).ToArray();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,73,12,T:System.ComponentModel.Composition.AttributedModelServices,,,,,var contract = string.IsNullOrEmpty(key) ? AttributedModelServices.GetContractName(serviceType) : key;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,73,12,M:System.ComponentModel.Composition.AttributedModelServices.GetContractName(System.Type),,,,,var contract = string.IsNullOrEmpty(key) ? AttributedModelServices.GetContractName(serviceType) : key;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,60,12,T:System.ComponentModel.Composition.Hosting.CompositionContainer,,,,,this._Container.Compose(batch);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,60,12,M:System.ComponentModel.Composition.Hosting.CompositionContainer.Compose(System.ComponentModel.Composition.Hosting.CompositionBatch),,,,,this._Container.Compose(batch);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,58,12,T:System.ComponentModel.Composition.Hosting.CompositionContainer,,,,,batch.AddExportedValue(this._Container);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,58,12,T:System.ComponentModel.Composition.AttributedModelServices,,,,,batch.AddExportedValue(this._Container);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,58,12,T:System.ComponentModel.Composition.Primitives.ComposablePart,,,,,batch.AddExportedValue(this._Container);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,57,12,T:System.ComponentModel.Composition.AttributedModelServices,,,,,batch.AddExportedValue<IEventAggregator>(new EventAggregator());
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,57,12,T:System.ComponentModel.Composition.Primitives.ComposablePart,,,,,batch.AddExportedValue<IEventAggregator>(new EventAggregator());
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,56,12,T:System.ComponentModel.Composition.AttributedModelServices,,,,,batch.AddExportedValue<IWindowManager>(new AppWindowManager());
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\AppBootstrapper.cs,56,12,T:System.ComponentModel.Composition.Primitives.ComposablePart,,,,,batch.AddExportedValue<IWindowManager>(new AppWindowManager());
